Testing Flow,Actual Protocol,Classification Result,Probability,True Positive
70,http,bittorrent,0.5227703984819735,False
71,http,http,1.0,True
72,http,bittorrent,0.5310402684563759,False
73,http,http,0.9523809523809523,True
74,http,bittorrent,0.5310402684563759,False
75,http,http,0.9523809523809523,True
76,http,bittorrent,0.9454612005856515,False
77,http,http,0.9523809523809523,True
78,http,bittorrent,0.9454612005856515,False
79,http,http,0.9857142857142858,True
80,http,bittorrent,0.5310402684563759,False
81,http,http,0.9857142857142858,True
82,http,bittorrent,0.9454612005856515,False
83,http,http,0.9523809523809523,True
84,http,bittorrent,0.9454612005856515,False
85,http,http,0.9523809523809523,True
86,http,bittorrent,0.9454612005856515,False
87,http,http,0.9857142857142858,True
88,http,bittorrent,0.5310402684563759,False
89,http,http,0.9857142857142858,True
90,http,bittorrent,0.5310402684563759,False
91,http,http,0.9857142857142858,True
92,http,bittorrent,0.5310402684563759,False
93,http,http,0.9523809523809523,True
94,http,bittorrent,0.9454612005856515,False
95,http,http,0.9857142857142858,True
96,http,bittorrent,0.5310402684563759,False
97,http,http,0.9857142857142858,True
98,http,bittorrent,0.9454612005856515,False
99,http,http,0.9523809523809523,True
100,http,bittorrent,0.5310402684563759,False
101,http,http,0.9857142857142858,True
102,http,bittorrent,0.5310402684563759,False
103,http,http,0.9857142857142858,True
104,http,bittorrent,0.5310402684563759,False
105,http,http,0.9857142857142858,True
106,http,bittorrent,0.5310402684563759,False
107,http,http,0.9857142857142858,True
108,http,bittorrent,0.5227703984819735,False
109,http,http,0.9857142857142858,True
110,http,bittorrent,0.5310402684563759,False
111,http,http,0.9857142857142858,True
112,http,bittorrent,0.9454612005856515,False
113,http,http,0.9857142857142858,True
114,http,bittorrent,0.5310402684563759,False
115,http,http,0.9857142857142858,True
116,http,bittorrent,0.5310402684563759,False
117,http,http,0.9523809523809523,True
118,http,bittorrent,0.5310402684563759,False
119,http,http,0.9523809523809523,True
120,http,bittorrent,0.5310402684563759,False
121,http,http,0.9857142857142858,True
122,http,bittorrent,0.9454612005856515,False
123,http,http,0.9857142857142858,True
124,http,bittorrent,0.5310402684563759,False
125,http,http,0.9857142857142858,True
126,http,bittorrent,0.5310402684563759,False
127,http,http,0.9857142857142858,True
128,http,bittorrent,0.5310402684563759,False
129,http,http,0.9857142857142858,True
130,http,bittorrent,0.5310402684563759,False
131,http,http,0.9857142857142858,True
132,http,bittorrent,0.5310402684563759,False
133,http,http,0.9857142857142858,True
134,http,bittorrent,0.5310402684563759,False
135,http,http,0.9857142857142858,True
136,http,bittorrent,0.5310402684563759,False
137,http,http,0.9857142857142858,True
138,http,bittorrent,0.5310402684563759,False
139,http,http,0.9857142857142858,True
140,http,bittorrent,0.5227703984819735,False
141,http,http,1.0,True
142,http,http,0.6456140350877193,True
143,http,http,1.0,True
144,http,http,0.9518072289156626,True
145,http,http,0.7533333333333333,True
146,http,http,1.0,True
147,http,http,0.6101549053356282,True
148,http,http,1.0,True
149,http,http,0.6456140350877193,True
150,http,http,1.0,True
151,http,http,0.6101549053356282,True
152,http,http,1.0,True
153,http,http,0.6101549053356282,True
154,http,http,1.0,True
155,http,bittorrent,0.9454612005856515,False
156,http,http,0.6456140350877193,True
157,http,http,0.6101549053356282,True
158,http,http,0.9857142857142858,True
159,http,http,0.6456140350877193,True
160,http,http,1.0,True
161,http,http,0.6101549053356282,True
162,http,http,1.0,True
163,http,bittorrent,0.9454612005856515,False
164,http,http,1.0,True
165,http,http,0.6101549053356282,True
166,http,http,1.0,True
167,http,http,0.6101549053356282,True
168,http,http,1.0,True
169,http,http,0.6101549053356282,True
170,http,http,0.6101549053356282,True
171,http,http,0.6456140350877193,True
172,http,http,0.9523809523809523,True
173,http,http,0.6456140350877193,True
174,http,http,0.8082191780821918,True
175,http,http,0.6101549053356282,True
176,http,http,1.0,True
177,http,http,0.6101549053356282,True
178,http,http,1.0,True
179,http,http,0.677496991576414,True
180,http,http,0.9857142857142858,True
181,http,http,0.6456140350877193,True
182,http,http,0.9857142857142858,True
183,http,http,0.6101549053356282,True
184,http,http,0.6101549053356282,True
185,http,http,0.6101549053356282,True
186,http,http,1.0,True
187,http,bittorrent,0.9454612005856515,False
188,http,http,1.0,True
189,http,http,0.6101549053356282,True
190,http,http,1.0,True
191,http,http,0.6101549053356282,True
192,http,http,1.0,True
193,http,http,0.6101549053356282,True
194,http,http,0.55,True
195,http,http,0.677496991576414,True
196,http,http,1.0,True
197,http,http,0.6101549053356282,True
198,http,http,1.0,True
199,http,http,0.6101549053356282,True
200,http,http,0.6101549053356282,True
201,http,http,0.7533333333333333,True
202,http,http,0.677496991576414,True
203,http,http,0.7533333333333333,True
204,http,http,0.7533333333333333,True
205,http,http,0.9518072289156626,True
206,http,http,0.6101549053356282,True
207,http,http,1.0,True
208,http,http,0.6101549053356282,True
209,http,http,1.0,True
210,http,http,0.6101549053356282,True
211,http,http,1.0,True
212,http,http,0.677496991576414,True
213,http,http,0.6101549053356282,True
214,http,http,0.6101549053356282,True
215,http,http,0.55,True
216,http,http,0.6456140350877193,True
217,http,http,0.9518072289156626,True
218,http,http,0.6456140350877193,True
219,http,http,1.0,True
220,http,http,0.6101549053356282,True
221,http,http,1.0,True
222,http,http,0.6101549053356282,True
223,http,http,0.677496991576414,True
224,http,http,0.6101549053356282,True
225,http,http,0.9518072289156626,True
226,http,http,0.6101549053356282,True
227,http,http,0.9518072289156626,True
228,http,http,0.6101549053356282,True
229,http,http,1.0,True
230,http,http,0.6456140350877193,True
231,http,http,0.9518072289156626,True
232,http,http,0.6456140350877193,True
233,http,http,1.0,True
234,http,bittorrent,0.9454612005856515,False
235,http,http,1.0,True
236,http,http,0.677496991576414,True
237,http,http,1.0,True
238,http,http,0.6101549053356282,True
239,http,http,1.0,True
240,http,http,0.6101549053356282,True
241,http,http,0.9518072289156626,True
242,http,http,0.6101549053356282,True
243,http,http,1.0,True
244,http,http,0.6101549053356282,True
245,http,http,0.6101549053356282,True
246,http,http,0.677496991576414,True
247,http,http,0.875,True
248,http,http,0.7533333333333333,True
249,http,http,0.6101549053356282,True
250,http,http,1.0,True
251,http,http,0.6101549053356282,True
252,http,http,0.875,True
253,http,http,0.6101549053356282,True
254,http,http,0.875,True
255,http,http,0.677496991576414,True
256,http,http,0.7538071065989848,True
257,http,http,1.0,True
258,http,http,0.9518072289156626,True
259,http,bittorrent,0.9454612005856515,False
260,http,bittorrent,0.9454612005856515,False
261,http,http,0.6456140350877193,True
262,http,http,0.6456140350877193,True
263,http,http,0.7538071065989848,True
264,http,http,0.6456140350877193,True
265,http,bittorrent,0.5227703984819735,False
266,http,bittorrent,0.5227703984819735,False
267,http,bittorrent,0.5227703984819735,False
268,http,bittorrent,0.5310402684563759,False
269,http,http,0.6456140350877193,True
270,http,bittorrent,0.5227703984819735,False
271,http,bittorrent,0.5227703984819735,False
272,http,bittorrent,0.5227703984819735,False
273,http,bittorrent,0.5227703984819735,False
274,http,http,0.7533333333333333,True
275,http,http,0.7533333333333333,True
276,http,http,1.0,True
277,http,http,1.0,True
278,http,http,1.0,True
279,http,http,1.0,True
280,http,http,0.6456140350877193,True
281,http,http,1.0,True
282,http,http,1.0,True
283,http,http,1.0,True
284,http,http,1.0,True
285,http,http,0.7538071065989848,True
286,http,http,1.0,True
287,http,http,1.0,True
288,http,http,1.0,True
289,http,http,0.6101549053356282,True
290,http,http,0.6101549053356282,True
291,http,http,0.677496991576414,True
292,http,http,0.677496991576414,True
293,http,bittorrent,0.5227703984819735,False
294,http,http,0.6101549053356282,True
295,http,bittorrent,0.9454612005856515,False
296,http,http,0.6101549053356282,True
297,http,http,0.677496991576414,True
298,http,http,0.6101549053356282,True
299,http,http,0.6101549053356282,True
300,http,http,0.6101549053356282,True
301,http,http,0.6101549053356282,True
302,http,bittorrent,0.9454612005856515,False
303,http,http,0.6456140350877193,True
304,http,bittorrent,0.5310402684563759,False
305,http,bittorrent,0.5227703984819735,False
306,http,http,0.677496991576414,True
307,http,http,0.677496991576414,True
308,http,http,0.677496991576414,True
309,http,http,0.6101549053356282,True
310,http,bittorrent,0.5227703984819735,False
311,http,bittorrent,0.5227703984819735,False
312,http,http,0.6101549053356282,True
313,http,http,0.6101549053356282,True
314,http,http,0.6101549053356282,True
315,http,http,0.6101549053356282,True
316,http,http,0.6101549053356282,True
317,http,bittorrent,0.9454612005856515,False
318,http,bittorrent,0.5227703984819735,False
319,http,http,0.6101549053356282,True
320,http,http,0.6101549053356282,True
321,http,bittorrent,0.9454612005856515,False
322,http,http,0.6456140350877193,True
323,http,http,0.6101549053356282,True
324,http,http,0.6101549053356282,True
325,http,bittorrent,0.5227703984819735,False
326,http,http,0.7533333333333333,True
327,http,http,0.6101549053356282,True
328,http,http,0.6101549053356282,True
329,http,http,0.6101549053356282,True
330,http,http,0.677496991576414,True
331,http,http,0.6101549053356282,True
332,http,http,0.677496991576414,True
333,http,bittorrent,0.9454612005856515,False
334,http,http,0.677496991576414,True
335,http,http,0.6101549053356282,True
336,http,http,0.6101549053356282,True
337,http,bittorrent,0.5227703984819735,False
338,http,bittorrent,0.5227703984819735,False
339,http,http,0.677496991576414,True
340,http,http,0.677496991576414,True
341,http,bittorrent,0.5227703984819735,False
342,http,http,0.7533333333333333,True
343,http,http,0.6456140350877193,True
344,http,http,0.6101549053356282,True
345,http,http,0.6456140350877193,True
346,http,http,0.6101549053356282,True
347,http,bittorrent,0.5227703984819735,False
348,http,http,0.6101549053356282,True
349,http,http,0.677496991576414,True
350,http,bittorrent,0.9454612005856515,False
351,http,bittorrent,0.5310402684563759,False
352,http,http,0.6101549053356282,True
353,http,http,0.6101549053356282,True
354,http,http,0.6101549053356282,True
355,http,http,0.6456140350877193,True
356,http,http,0.6101549053356282,True
357,http,http,0.6101549053356282,True
358,http,http,0.6101549053356282,True
359,http,http,0.6101549053356282,True
360,http,http,0.6456140350877193,True
361,http,http,0.6456140350877193,True
362,http,http,0.6456140350877193,True
363,http,http,0.677496991576414,True
364,http,bittorrent,0.5227703984819735,False
365,http,bittorrent,0.5227703984819735,False
366,http,http,0.6101549053356282,True
367,http,http,0.6101549053356282,True
368,http,http,0.677496991576414,True
369,http,http,0.6101549053356282,True
370,http,http,0.6456140350877193,True
371,http,http,0.6101549053356282,True
372,http,http,0.6101549053356282,True
373,http,http,0.677496991576414,True
374,http,http,0.6101549053356282,True
375,http,bittorrent,0.5227703984819735,False
376,http,bittorrent,0.5227703984819735,False
377,http,http,0.6101549053356282,True
378,http,http,0.6101549053356282,True
379,http,http,0.677496991576414,True
380,http,http,0.6101549053356282,True
381,http,http,0.6456140350877193,True
382,http,http,0.6101549053356282,True
383,http,http,0.6101549053356282,True
384,http,http,0.677496991576414,True
385,http,http,0.6101549053356282,True
386,http,http,0.6101549053356282,True
387,http,bittorrent,0.5227703984819735,False
388,http,http,0.677496991576414,True
389,http,http,0.6101549053356282,True
390,http,http,0.6456140350877193,True
391,http,http,0.6101549053356282,True
392,http,bittorrent,0.5227703984819735,False
393,http,http,0.6101549053356282,True
394,http,http,0.6101549053356282,True
395,http,http,0.6101549053356282,True
396,http,http,0.6456140350877193,True
397,http,bittorrent,0.9454612005856515,False
398,http,bittorrent,0.9454612005856515,False
399,http,http,0.6456140350877193,True
400,http,http,0.6456140350877193,True
401,http,http,0.677496991576414,True
402,http,bittorrent,0.5310402684563759,False
403,http,http,0.6456140350877193,True
404,http,http,0.6101549053356282,True
405,http,http,0.6101549053356282,True
406,http,http,0.6101549053356282,True
407,http,http,0.6101549053356282,True
408,http,http,0.6101549053356282,True
409,http,bittorrent,0.5227703984819735,False
410,http,http,0.677496991576414,True
411,http,http,0.6101549053356282,True
412,http,http,0.6456140350877193,True
413,http,http,0.6101549053356282,True
414,http,bittorrent,0.5227703984819735,False
415,http,http,0.6101549053356282,True
416,http,http,0.6101549053356282,True
417,http,http,0.6101549053356282,True
418,http,http,0.6456140350877193,True
419,http,bittorrent,0.9454612005856515,False
420,http,bittorrent,0.9454612005856515,False
421,http,http,0.6456140350877193,True
422,http,http,0.6456140350877193,True
423,http,http,0.677496991576414,True
424,http,bittorrent,0.5310402684563759,False
425,http,http,0.6456140350877193,True
426,http,http,0.6101549053356282,True
427,http,http,0.6101549053356282,True
428,http,http,0.6101549053356282,True
429,http,http,0.6101549053356282,True
430,http,http,0.55,True
431,http,http,0.55,True
432,http,http,0.7533333333333333,True
433,http,bittorrent,0.5227703984819735,False
434,http,bittorrent,0.5227703984819735,False
435,http,bittorrent,0.5310402684563759,False
436,http,http,1.0,True
437,http,http,0.7533333333333333,True
438,http,http,1.0,True
439,http,http,1.0,True
440,http,http,1.0,True
441,http,http,0.55,True
442,http,http,0.55,True
443,http,http,0.55,True
444,http,bittorrent,0.5227703984819735,False
445,http,http,0.677496991576414,True
446,http,http,0.55,True
447,http,bittorrent,0.9454612005856515,False
448,http,http,0.7538071065989848,True
449,http,http,0.677496991576414,True
450,http,bittorrent,0.6666666666666666,False
451,http,http,0.55,True
452,http,bittorrent,0.6666666666666666,False
453,http,bittorrent,0.6666666666666666,False
454,http,http,0.55,True
455,http,bittorrent,0.5310402684563759,False
456,http,bittorrent,0.5227703984819735,False
457,http,http,0.6101549053356282,True
458,http,http,0.7533333333333333,True
459,http,bittorrent,0.5310402684563759,False
460,http,http,0.7533333333333333,True
461,http,http,0.677496991576414,True
462,http,http,0.6456140350877193,True
463,http,bittorrent,0.5227703984819735,False
464,http,bittorrent,0.6666666666666666,False
465,http,http,0.677496991576414,True
466,http,http,0.6101549053356282,True
467,http,http,0.6101549053356282,True
468,http,http,0.6101549053356282,True
469,http,bittorrent,0.5310402684563759,False
470,http,bittorrent,0.5310402684563759,False
471,http,bittorrent,0.5227703984819735,False
472,http,bittorrent,0.5227703984819735,False
473,http,bittorrent,0.9454612005856515,False
474,http,bittorrent,0.5227703984819735,False
475,http,bittorrent,0.5227703984819735,False
476,http,http,0.55,True
477,http,http,0.55,True
478,http,http,0.6101549053356282,True
479,http,http,0.6101549053356282,True
480,http,http,0.6101549053356282,True
481,http,bittorrent,0.5227703984819735,False
482,http,bittorrent,0.6666666666666666,False
483,http,http,1.0,True
484,http,http,1.0,True
485,http,http,1.0,True
486,http,http,1.0,True
487,http,http,0.7538071065989848,True
488,http,http,0.677496991576414,True
489,http,bittorrent,0.5227703984819735,False
490,http,bittorrent,0.5227703984819735,False
491,http,bittorrent,0.5227703984819735,False
492,http,http,1.0,True
493,http,http,1.0,True
494,http,http,1.0,True
495,http,bittorrent,0.5310402684563759,False
496,http,http,1.0,True
497,http,bittorrent,0.5310402684563759,False
498,http,bittorrent,0.5310402684563759,False
499,http,bittorrent,0.6666666666666666,False
500,http,http,0.7538071065989848,True
501,http,http,0.55,True
502,http,http,0.55,True
503,http,http,0.7538071065989848,True
504,http,http,0.55,True
505,http,http,1.0,True
506,http,http,1.0,True
507,http,http,1.0,True
508,http,http,1.0,True
509,http,http,1.0,True
510,http,http,0.677496991576414,True
511,http,bittorrent,0.5227703984819735,False
512,http,bittorrent,0.5227703984819735,False
513,http,http,1.0,True
514,http,bittorrent,0.5310402684563759,False
515,http,bittorrent,0.6666666666666666,False
516,http,http,0.55,True
517,http,http,0.55,True
518,http,bittorrent,0.6666666666666666,False
519,http,bittorrent,0.5227703984819735,False
520,http,bittorrent,0.5227703984819735,False
521,http,bittorrent,0.5310402684563759,False
522,http,bittorrent,0.6666666666666666,False
523,http,bittorrent,0.6666666666666666,False
524,http,http,0.6101549053356282,True
525,http,http,0.6101549053356282,True
526,http,http,0.6101549053356282,True
527,http,http,0.6101549053356282,True
528,http,http,0.6101549053356282,True
529,http,bittorrent,0.6666666666666666,False
530,http,http,1.0,True
531,http,http,1.0,True
532,http,http,1.0,True
533,http,http,1.0,True
534,http,http,1.0,True
535,http,http,1.0,True
536,http,http,0.677496991576414,True
537,http,bittorrent,0.6666666666666666,False
538,http,http,0.55,True
539,http,bittorrent,0.6666666666666666,False
540,http,bittorrent,0.5310402684563759,False
541,http,http,0.55,True
542,http,http,0.55,True
543,http,http,0.55,True
544,http,http,0.55,True
545,http,http,0.55,True
546,http,http,0.55,True
547,http,bittorrent,0.6666666666666666,False
548,http,bittorrent,0.5310402684563759,False
549,http,http,0.7533333333333333,True
550,http,http,1.0,True
551,http,bittorrent,0.5310402684563759,False
552,http,bittorrent,0.5227703984819735,False
553,http,bittorrent,0.5310402684563759,False
554,http,bittorrent,0.5310402684563759,False
555,http,http,0.7533333333333333,True
556,http,http,0.6101549053356282,True
557,http,http,0.7533333333333333,True
558,http,http,0.6101549053356282,True
559,http,http,0.6101549053356282,True
560,http,http,0.6101549053356282,True
561,http,http,0.6101549053356282,True
562,http,http,0.7533333333333333,True
563,http,bittorrent,0.5310402684563759,False
564,http,http,0.7533333333333333,True
565,http,http,0.7533333333333333,True
566,http,http,0.7533333333333333,True
567,http,http,0.7533333333333333,True
568,http,http,0.677496991576414,True
569,http,http,0.7533333333333333,True
570,http,http,0.7533333333333333,True
571,http,http,0.7533333333333333,True
572,http,http,0.7533333333333333,True
573,http,http,0.677496991576414,True
574,http,http,0.7533333333333333,True
575,http,http,0.7533333333333333,True
576,http,bittorrent,0.5310402684563759,False
577,http,http,0.677496991576414,True
578,http,http,0.7533333333333333,True
579,http,http,0.7533333333333333,True
580,http,bittorrent,0.5310402684563759,False
581,http,http,0.677496991576414,True
582,http,http,0.7533333333333333,True
583,http,bittorrent,0.5227703984819735,False
584,http,bittorrent,0.5227703984819735,False
585,http,bittorrent,0.5227703984819735,False
586,http,bittorrent,0.5227703984819735,False
587,http,bittorrent,0.5227703984819735,False
588,http,bittorrent,0.5227703984819735,False
589,http,http,0.9518072289156626,True
590,http,bittorrent,0.5227703984819735,False
591,http,bittorrent,0.9454612005856515,False
592,http,bittorrent,0.9454612005856515,False
593,http,bittorrent,0.9454612005856515,False
594,http,bittorrent,0.5227703984819735,False
595,http,bittorrent,0.5227703984819735,False
596,http,bittorrent,0.9454612005856515,False
597,http,bittorrent,0.9454612005856515,False
598,http,bittorrent,0.9454612005856515,False
599,http,bittorrent,0.9454612005856515,False
600,http,bittorrent,0.9454612005856515,False
601,http,bittorrent,0.9454612005856515,False
602,http,bittorrent,0.9454612005856515,False
603,http,bittorrent,0.9454612005856515,False
604,http,bittorrent,0.9454612005856515,False
605,http,bittorrent,0.9454612005856515,False
606,http,bittorrent,0.9454612005856515,False
607,http,bittorrent,0.5227703984819735,False
608,http,bittorrent,0.5227703984819735,False
609,http,bittorrent,0.9454612005856515,False
610,http,bittorrent,0.9454612005856515,False
611,http,bittorrent,0.9454612005856515,False
612,http,bittorrent,0.9454612005856515,False
613,http,bittorrent,0.9454612005856515,False
614,http,http,0.55,True
615,http,bittorrent,0.5227703984819735,False
616,http,bittorrent,0.9454612005856515,False
617,http,bittorrent,0.5227703984819735,False
618,http,bittorrent,0.5227703984819735,False
619,http,bittorrent,0.9454612005856515,False
620,http,bittorrent,0.9454612005856515,False
621,http,bittorrent,0.5310402684563759,False
622,http,bittorrent,0.5310402684563759,False
623,http,bittorrent,0.5310402684563759,False
624,http,bittorrent,0.9454612005856515,False
625,http,bittorrent,0.5227703984819735,False
626,http,http,0.677496991576414,True
627,http,http,0.7533333333333333,True
628,http,http,0.677496991576414,True
629,http,http,0.677496991576414,True
630,http,http,0.9518072289156626,True
631,http,http,0.9518072289156626,True
632,http,http,0.9518072289156626,True
633,http,http,0.55,True
634,http,http,1.0,True
635,http,http,0.7533333333333333,True
636,http,bittorrent,0.5310402684563759,False
637,http,bittorrent,0.5310402684563759,False
638,http,http,0.6101549053356282,True
639,http,http,0.6101549053356282,True
640,http,http,0.7533333333333333,True
641,http,http,0.7533333333333333,True
642,http,http,0.677496991576414,True
643,http,http,0.6456140350877193,True
644,http,http,0.7538071065989848,True
645,http,http,0.9518072289156626,True
646,http,http,0.677496991576414,True
647,http,bittorrent,0.9454612005856515,False
648,http,bittorrent,0.9454612005856515,False
649,http,bittorrent,0.9454612005856515,False
650,http,bittorrent,0.9454612005856515,False
651,http,bittorrent,0.9454612005856515,False
652,http,bittorrent,0.9454612005856515,False
653,http,bittorrent,0.9454612005856515,False
654,http,bittorrent,0.9454612005856515,False
655,http,bittorrent,0.9454612005856515,False
656,http,bittorrent,0.9454612005856515,False
657,http,bittorrent,0.9454612005856515,False
658,http,bittorrent,0.9454612005856515,False
659,http,bittorrent,0.9454612005856515,False
660,http,bittorrent,0.9454612005856515,False
661,http,bittorrent,0.9454612005856515,False
662,http,bittorrent,0.9454612005856515,False
663,http,bittorrent,0.9454612005856515,False
664,http,bittorrent,0.9454612005856515,False
665,http,bittorrent,0.9454612005856515,False
666,http,bittorrent,0.9454612005856515,False
667,http,bittorrent,0.9454612005856515,False
668,http,bittorrent,0.9454612005856515,False
669,http,bittorrent,0.9454612005856515,False
670,http,bittorrent,0.9454612005856515,False
671,http,bittorrent,0.9454612005856515,False
672,http,bittorrent,0.9454612005856515,False
673,http,bittorrent,0.9454612005856515,False
674,http,bittorrent,0.9454612005856515,False
675,http,bittorrent,0.9454612005856515,False
676,http,bittorrent,0.9454612005856515,False
677,http,bittorrent,0.9454612005856515,False
678,http,bittorrent,0.9454612005856515,False
679,http,bittorrent,0.5310402684563759,False
680,http,bittorrent,0.5310402684563759,False
681,http,bittorrent,0.9454612005856515,False
682,http,bittorrent,0.9454612005856515,False
683,http,bittorrent,0.9454612005856515,False
684,http,bittorrent,0.9454612005856515,False
685,http,bittorrent,0.5310402684563759,False
686,http,bittorrent,0.9454612005856515,False
687,http,bittorrent,0.9454612005856515,False
688,http,bittorrent,0.9454612005856515,False
689,http,bittorrent,0.9454612005856515,False
690,http,bittorrent,0.9454612005856515,False
691,http,bittorrent,0.9454612005856515,False
692,http,bittorrent,0.9454612005856515,False
693,http,bittorrent,0.5310402684563759,False
694,http,bittorrent,0.9454612005856515,False
695,http,bittorrent,0.9454612005856515,False
696,http,bittorrent,0.9454612005856515,False
697,http,bittorrent,0.5310402684563759,False
698,http,bittorrent,0.5310402684563759,False
699,http,bittorrent,0.9454612005856515,False
700,http,bittorrent,0.5310402684563759,False
701,http,bittorrent,0.9454612005856515,False
702,http,bittorrent,0.9454612005856515,False
703,http,bittorrent,0.5310402684563759,False
704,http,bittorrent,0.5310402684563759,False
705,http,bittorrent,0.5310402684563759,False
706,http,bittorrent,0.9454612005856515,False
707,http,bittorrent,0.9454612005856515,False
708,http,bittorrent,0.5310402684563759,False
709,http,bittorrent,0.9454612005856515,False
710,http,bittorrent,0.9454612005856515,False
711,http,bittorrent,0.9454612005856515,False
712,http,bittorrent,0.9454612005856515,False
713,http,bittorrent,0.5310402684563759,False
714,http,bittorrent,0.5310402684563759,False
715,http,bittorrent,0.9454612005856515,False
716,http,bittorrent,0.9454612005856515,False
717,http,bittorrent,0.9454612005856515,False
718,http,bittorrent,0.9454612005856515,False
719,http,bittorrent,0.9454612005856515,False
720,http,bittorrent,0.9454612005856515,False
721,http,bittorrent,0.9454612005856515,False
722,http,bittorrent,0.9454612005856515,False
723,http,bittorrent,0.9454612005856515,False
724,http,bittorrent,0.9454612005856515,False
725,http,bittorrent,0.9454612005856515,False
726,http,bittorrent,0.9454612005856515,False
727,http,bittorrent,0.9454612005856515,False
728,http,bittorrent,0.9454612005856515,False
729,http,bittorrent,0.9454612005856515,False
730,http,bittorrent,0.5310402684563759,False
731,http,bittorrent,0.9454612005856515,False
732,http,bittorrent,0.9454612005856515,False
733,http,bittorrent,0.9454612005856515,False
734,http,bittorrent,0.9454612005856515,False
735,http,http,0.7533333333333333,True
736,http,bittorrent,0.9454612005856515,False
737,http,bittorrent,0.9454612005856515,False
738,http,bittorrent,0.9454612005856515,False
739,http,bittorrent,0.9454612005856515,False
740,http,bittorrent,0.9454612005856515,False
741,http,bittorrent,0.9454612005856515,False
742,http,bittorrent,0.9454612005856515,False
743,http,bittorrent,0.9454612005856515,False
744,http,bittorrent,0.5310402684563759,False
745,http,bittorrent,0.9454612005856515,False
746,http,bittorrent,0.9454612005856515,False
747,http,bittorrent,0.9454612005856515,False
748,http,bittorrent,0.5310402684563759,False
749,http,bittorrent,0.9454612005856515,False
750,http,bittorrent,0.9454612005856515,False
751,http,bittorrent,0.9454612005856515,False
752,http,bittorrent,0.9454612005856515,False
753,http,bittorrent,0.9454612005856515,False
754,http,bittorrent,0.9454612005856515,False
755,http,bittorrent,0.9454612005856515,False
756,http,bittorrent,0.9454612005856515,False
757,http,bittorrent,0.9454612005856515,False
758,http,bittorrent,0.5310402684563759,False
759,http,bittorrent,0.5310402684563759,False
760,http,bittorrent,0.9454612005856515,False
761,http,bittorrent,0.9454612005856515,False
762,http,bittorrent,0.5310402684563759,False
763,http,bittorrent,0.9454612005856515,False
764,http,bittorrent,0.9454612005856515,False
765,http,bittorrent,0.5310402684563759,False
766,http,bittorrent,0.5310402684563759,False
767,http,bittorrent,0.9454612005856515,False
768,http,bittorrent,0.9454612005856515,False
769,http,bittorrent,0.9454612005856515,False
770,http,bittorrent,0.9454612005856515,False
771,http,bittorrent,0.9454612005856515,False
772,http,bittorrent,0.9454612005856515,False
