0.209367,0.0238922,0.340622,0.130413,53.3333,40,108,24.8372,320,0.837466,6,7.16447,382.105,68,3
0.316045,0.00909901,0.5971,0.214951,53.3333,40,108,24.8372,320,1.26418,6,4.74616,253.129,68,3
0.0943187,0.0373378,0.147938,0.0516044,53.3333,40,108,24.8372,320,0.377275,6,15.9035,848.188,68,3
0.372725,0.046932,0.500561,0.189038,53.3333,40,108,24.8372,320,1.4909,6,4.02442,214.636,68,3
0.219112,0.0379331,0.371119,0.148356,53.3333,40,108,24.8372,320,0.876447,6,6.84582,365.11,68,3
0.115548,0.00781608,0.207059,0.0891967,53.3333,40,108,24.8372,320,0.462192,6,12.9816,692.353,68,3
0.128455,0.0403969,0.201077,0.0733783,53.3333,40,108,24.8372,320,0.513819,6,11.6773,622.787,68,3
0.148818,0.0278831,0.219991,0.0732897,53.3333,40,108,24.8372,320,0.595271,6,10.0794,537.57,68,3
0.240203,0.045187,0.353388,0.120929,53.3333,40,108,24.8372,320,0.960811,6,6.24472,333.052,68,3
0.340804,0.019707,0.828939,0.272713,53.1429,40,108,22.9996,372,1.70402,7,4.10794,218.308,68,3
0.160099,0.016511,0.307911,0.11038,53.3333,40,108,24.8372,320,0.640397,6,9.36919,499.69,68,3
0.306105,0.0358391,0.476765,0.164166,53.3333,40,108,24.8372,320,1.22442,6,4.90028,261.348,68,3
0.304695,0.0130551,0.465534,0.172956,53.3333,40,108,24.8372,320,1.21878,6,4.92296,262.558,68,3
0.282956,0.0273552,0.482654,0.171879,53.3333,40,108,24.8372,320,1.13182,6,5.30117,282.729,68,3
0.333756,0.043092,0.68392,0.262803,53.3333,40,108,24.8372,320,1.33502,6,4.4943,239.696,68,3
0.398386,0.0163929,0.609116,0.230797,53.3333,40,108,24.8372,320,1.59354,6,3.76519,200.81,68,3
0.186568,0.0119908,0.280192,0.103103,53.3333,40,108,24.8372,320,0.746271,6,8.03997,428.799,68,3
0.257662,0.00807095,0.398065,0.148336,53.3333,40,108,24.8372,320,1.03065,6,5.82159,310.485,68,3
0.127359,0.0354989,0.199744,0.0733383,53.3333,40,108,24.8372,320,0.509436,6,11.7777,628.145,68,3
0.199453,0.0238528,0.449957,0.15525,53.3333,40,108,24.8372,320,0.797813,6,7.52056,401.097,68,3
0.158123,0.0217779,0.206028,0.0787346,53.3333,40,108,24.8372,320,0.632492,6,9.48629,505.935,68,3
0.974618,0.048074,2.83588,0.942737,60,40,108,28.1425,480,5.84771,8,1.36806,82.0835,136,3
0.18614,0.0184419,0.288719,0.103071,53.3333,40,108,24.8372,320,0.744561,6,8.05844,429.783,68,3
1.74165,0.0388098,5.99924,2.14064,52.5,40,108,21.5812,420,10.4499,8,0.765559,40.1919,68,3
0.260777,0.014585,0.608123,0.248217,53.3333,40,108,24.8372,320,1.04311,6,5.75203,306.775,68,3
0.1669,0.0110099,0.280802,0.101245,53.3333,40,108,24.8372,320,0.667602,6,8.98739,479.328,68,3
0.297949,0.0386848,0.448925,0.157792,53.3333,40,108,24.8372,320,1.1918,6,5.03442,268.502,68,3
0.278579,0.0116701,0.445789,0.162979,53.3333,40,108,24.8372,320,1.11432,6,5.38446,287.171,68,3
0.319332,0.0259309,0.485282,0.182752,53.3333,40,108,24.8372,320,1.27733,6,4.69731,250.523,68,3
0.215718,0.00852704,0.353766,0.127145,53.3333,40,108,24.8372,320,0.862873,6,6.95351,370.854,68,3
0.197877,0.00328302,0.278702,0.113698,53.3333,40,108,24.8372,320,0.791509,6,7.58046,404.291,68,3
0.330764,0.0283751,0.577535,0.196241,53.3333,40,108,24.8372,320,1.32306,6,4.53496,241.864,68,3
0.214025,0.0503461,0.487739,0.166893,53.3333,40,108,24.8372,320,0.8561,6,7.00853,373.788,68,3
0.14142,0.0406911,0.244997,0.0953215,53.3333,40,108,24.8372,320,0.56568,6,10.6067,565.691,68,3
0.352319,0.00892687,1.6481,0.348766,118.84,40,961,205.589,5942,16.9113,50,2.9566,351.363,3930,3
0.109813,0.000437975,0.870904,0.0963231,77.5064,40,1004,150.644,12091,16.9112,156,9.22468,714.972,5839,3
0.00718697,0.0000038147,1.10302,0.0434994,47.6862,40,1288,66.7555,112301,16.9109,2355,139.259,6640.73,13929,3
2.41583,0.014147,9.38671,3.33871,116.333,40,428,124.983,1047,16.9108,9,0.532205,61.9132,675,3
0.367618,0.0138731,1.5929,0.321885,121.417,40,961,209.821,5828,16.9104,48,2.83848,344.639,3896,3
0.0322098,0.0000169277,1.60011,0.121117,50.7021,40,969,78.3814,26720,16.9101,527,31.1647,1580.12,5628,3
0.00684061,0.0000038147,1.24017,0.0440671,42.1714,40,415,15.1259,104332,16.91,2474,146.304,6169.85,2384,3
0.00428532,0.0000038147,1.06132,0.0382934,46.7123,40,1500,63.4004,184420,16.9099,3948,233.473,10906.1,18232,3
1.87885,0.00972509,5.01005,1.77973,465.364,40,1500,635.825,5119,16.9096,11,0.650516,302.727,4667,3
0.033401,0.00668788,0.07303,0.0272808,53.3333,40,108,24.8372,320,0.133604,6,44.9088,2395.14,68,3
0.0333447,0.01284,0.0668471,0.0210113,53.3333,40,108,24.8372,320,0.133379,6,44.9846,2399.18,68,3
0.0333152,0.0205059,0.0510509,0.0111959,53.3333,40,108,24.8372,320,0.133261,6,45.0244,2401.3,68,3
0.528398,0.024477,3.93384,0.694068,155.941,40,1022,254.52,5302,16.9087,34,2.0108,313.566,3930,3
0.344939,0.0185671,3.19085,0.44218,145.392,40,980,220.948,7415,16.902,51,3.01739,438.705,5363,3
0.638871,0.00721812,1.64684,0.417281,184.741,40,961,295.169,4988,15.9718,27,1.69048,312.301,3896,3
0.0120631,0.00000405312,1.5163,0.0782433,50.583,40,1123,75.6452,67073,15.9716,1326,83.0224,4199.52,10909,3
0.0151452,0.00767112,0.0272269,0.00791538,53.3333,40,108,24.8372,320,0.060581,6,99.041,5282.19,68,3
1.59712,0.00889301,4.10014,1.50472,431.417,40,1500,619.092,5177,15.9712,12,0.751354,324.147,4685,3
0.591513,0.011601,2.03511,0.510992,175.931,40,961,249.583,5102,15.9709,29,1.81581,319.457,3930,3
0.431641,0.0100539,1.72692,0.376129,140.641,40,961,237.747,5485,15.9707,39,2.44197,343.441,3913,3
0.0101465,0.0000038147,1.45484,0.0677564,48.1815,40,1259,71.805,75934,15.9706,1576,98.6816,4754.62,11778,3
0.399102,0.00513697,1.537,0.320713,133.452,40,961,215.573,5605,15.9641,42,2.6309,351.1,3913,3
0.37357,0.00861311,1.76503,0.381562,130.905,40,961,226.931,5498,14.9428,42,2.81072,367.937,3806,3
0.121838,0.0158758,0.194499,0.0760415,53.3333,40,108,24.8372,320,0.487351,6,12.3115,656.611,68,3
0.364429,0.00844717,1.49873,0.304369,163.465,40,1476,301.18,7029,14.9416,43,2.87788,470.432,5273,3
0.0733848,0.0154581,0.118444,0.0452354,53.3333,40,108,24.8372,320,0.293539,6,20.4402,1090.14,68,3
0.0273032,0.00753903,0.0564079,0.020502,53.3333,40,108,24.8372,320,0.109213,6,54.9386,2930.06,68,3
0.0115464,0.0000038147,1.64987,0.0864004,50.5934,40,1479,88.9576,65569,14.941,1296,86.7412,4388.53,12685,3
0.00862622,0.0000181198,1.15719,0.0601838,46.2203,40,961,60.9631,74692,13.9227,1616,116.069,5364.76,10040,3
0.316422,0.00796294,1.6333,0.30081,150.978,40,1260,270.67,6945,13.9226,46,3.30399,498.83,5093,3
0.0188651,0.0000038147,1.27552,0.0919146,51.9297,40,1058,85.5364,38428,13.9224,740,53.1517,2760.15,8080,3
0.11506,0.000027895,1.58676,0.252891,73.3089,40,961,140.524,9017,13.9223,123,8.83476,647.667,4085,3
1.16018,0.0194931,3.82556,1.19155,60.3571,40,233,50.9125,845,13.9221,14,1.00559,60.6947,273,3
0.409262,0.0294371,1.85308,0.400497,141.528,40,961,233.087,5095,13.9149,36,2.58715,366.154,3643,3
0.064399,0.0000209808,1.11308,0.161088,61.133,40,960,104.162,13327,13.9102,218,15.672,958.075,4595,3
0.358923,0.00627899,1.69144,0.330857,125.5,40,961,199.739,4769,12.9212,38,2.9409,369.083,3237,3
0.0302015,0.00320196,0.081145,0.0300967,53.3333,40,108,24.8372,320,0.120806,6,49.6664,2648.88,68,3
0.143402,0.0000841618,3.79425,0.477773,82.7308,40,961,152.964,6453,10.8986,78,7.1569,592.096,3321,3
0.0281728,0.00617099,0.0730381,0.0271647,53.3333,40,108,24.8372,320,0.112691,6,53.2429,2839.62,68,3
0.268601,0.0346019,1.13887,0.309793,71.2667,40,339,73.4733,1069,3.49181,15,4.29576,306.145,457,3
0.223576,0.0438681,0.307115,0.107432,53.3333,40,108,24.8372,320,0.894303,6,6.70914,357.821,68,3
0.341075,0.000329971,1.37207,0.399224,84.1818,40,339,86.9303,926,3.06968,11,3.58344,301.66,474,3
0.215351,0.047327,0.314695,0.10906,53.3333,40,108,24.8372,320,0.861406,6,6.96536,371.486,68,3
0.671854,0.018892,2.20524,0.667279,76.7692,40,339,78.5368,998,7.39039,13,1.75904,135.04,466,3
0.227395,0.0219259,0.379221,0.154668,53.3333,40,108,24.8372,320,0.909578,6,6.59647,351.811,68,3
0.228673,0.000440121,1.83526,0.268291,45.6635,40,339,32.0311,4749,23.3246,104,4.4588,203.604,577,3
0.298915,0.0201111,0.45476,0.16555,53.3333,40,108,24.8372,320,1.19566,6,5.01815,267.635,68,3
3.69593,0.027297,13.7775,5.82469,53.3333,40,108,24.8372,320,14.7837,6,0.405852,21.6455,68,3
0.282211,0.158772,0.403368,0.0953716,53.3333,40,108,24.8372,320,1.12884,6,5.31518,283.476,68,3
0.256813,0.0405469,0.44763,0.187767,53.3333,40,108,24.8372,320,1.02725,6,5.84082,311.51,68,3
0.390806,0.0231311,0.646612,0.229191,53.3333,40,108,24.8372,320,1.56322,6,3.83822,204.705,68,3
0.327381,0.00140595,1.47403,0.46589,951.643,40,5880,1642.25,13323,3.92857,14,3.56364,3391.31,12751,3
0.419049,0.00839996,0.606029,0.239417,53.3333,40,108,24.8372,320,1.6762,6,3.57954,190.909,68,3
0.311643,0.043421,0.755964,0.268029,53.3333,40,108,24.8372,320,1.24657,6,4.8132,256.704,68,3
0.865862,0.034596,3.00226,1.07947,53.1429,40,108,22.9996,372,4.32931,7,1.61689,85.9259,68,3
1.22056,0.0236351,2.28819,1.02774,53.3333,40,108,24.8372,320,4.88226,6,1.22894,65.5435,68,3
0.425057,0.015449,1.53013,0.444885,72.2857,40,339,75.9496,1012,5.10069,14,2.74473,198.405,440,3
0.200483,0.0483592,0.274993,0.0890484,53.3333,40,108,24.8372,320,0.801931,6,7.48194,399.037,68,3
0.285285,0.0427079,0.563418,0.224447,53.3333,40,108,24.8372,320,1.14114,6,5.2579,280.421,68,3
0.28516,0.0407231,0.497179,0.162241,53.3333,40,108,24.8372,320,1.14064,6,5.2602,280.544,68,3
1.67468,0.0203509,6.00025,2.18155,52.5,40,108,21.5812,420,10.0481,8,0.796174,41.7992,68,3
1.24016,0.0431762,3.00006,1.25449,60,40,108,28.1425,480,7.44098,8,1.07513,64.5076,136,3
0.930294,0.0219519,2.92722,1.16264,53.3333,40,108,24.8372,320,3.72118,6,1.61239,85.9943,68,3
0.317542,0.0385048,0.765898,0.258076,147,40,1118,307.671,1617,2.85788,11,3.84901,565.805,1165,3
2.50143,0.016207,9.45685,4.01708,53.3333,40,108,24.8372,320,10.0057,6,0.599657,31.9817,68,3
6.28957,0.046494,24.2991,10.3991,53.3333,40,108,24.8372,320,25.1583,6,0.23849,12.7195,68,3
0.674639,0.022073,1.83715,0.581009,153.333,40,1112,293.669,1840,6.7464,12,1.77873,272.738,1348,3
2.69371,0.058996,9.72746,4.06609,53.3333,40,108,24.8372,320,10.7749,6,0.556852,29.6988,68,3
3.5775,0.00838614,13.8243,5.91697,53.3333,40,108,24.8372,320,14.31,6,0.419288,22.362,68,3
3.3159,0.029078,12.6171,5.37132,53.3333,40,108,24.8372,320,13.2636,6,0.452366,24.1262,68,3
0.51539,0.047344,0.800925,0.284741,53.3333,40,108,24.8372,320,2.06156,6,2.91042,155.222,68,3
3.55087,0.0448649,13.6781,5.8478,53.3333,40,108,24.8372,320,14.2035,6,0.422432,22.5297,68,3
1.48933,0.0310969,3.47248,1.44453,53.1429,40,108,22.9996,372,7.44666,7,0.940018,49.9553,68,3
0.4715,0.0463839,0.639804,0.246371,53.3333,40,108,24.8372,320,1.886,6,3.18134,169.671,68,3
0.195809,0.0249269,0.451838,0.120323,176,40,1112,318.16,1760,1.56647,10,6.38378,1123.55,1348,3
0.394769,0.0479331,0.575272,0.204317,53.3333,40,108,24.8372,320,1.57908,6,3.79969,202.65,68,3
0.245913,0.038769,0.420964,0.138307,53.3333,40,108,24.8372,320,0.983651,6,6.09972,325.319,68,3
0.192691,0.0483282,0.290307,0.0905293,53.3333,40,108,24.8372,320,0.770764,6,7.78448,415.172,68,3
0.285187,0.0474391,0.579051,0.190342,53.3333,40,108,24.8372,320,1.14075,6,5.25971,280.518,68,3
0.706709,0.0138531,1.98625,0.768744,53.3333,40,108,24.8372,320,2.82684,6,2.12251,113.201,68,3
0.358822,0.0101998,0.601231,0.219724,53.3333,40,108,24.8372,320,1.43529,6,4.18035,222.952,68,3
0.246542,0.0514991,0.469263,0.17675,53.3333,40,108,24.8372,320,0.986167,6,6.08416,324.489,68,3
0.245282,0.027879,0.331764,0.126546,53.3333,40,108,24.8372,320,0.98113,6,6.1154,326.155,68,3
0.101407,0.0213668,0.184531,0.0746022,53.3333,40,108,24.8372,320,0.405629,6,14.7918,788.898,68,3
0.627081,0.0281091,1.65858,0.60216,164.091,40,1117,306.059,1805,5.64373,11,1.94907,319.824,1353,3
0.514412,0.0153899,4.32939,1.01052,114.111,40,1005,217.94,2054,8.23059,18,2.18696,249.557,1322,3
0.432125,0.00635314,3.53887,0.714562,94.6,40,1005,190.692,2365,9.93888,25,2.51537,237.954,1353,3
2.71122,0.0219188,10.2752,4.36832,53.3333,40,108,24.8372,320,10.8449,6,0.553257,29.507,68,3
0.155216,0.0154469,0.255058,0.0956034,53.3333,40,108,24.8372,320,0.620864,6,9.66395,515.411,68,3
0.328134,0.0106609,0.489787,0.193514,53.3333,40,108,24.8372,320,1.31254,6,4.57131,243.803,68,3
0.90625,0.0305409,3.00776,1.11891,53.1429,40,108,22.9996,372,4.53125,7,1.54483,82.0965,68,3
0.818697,0.0256171,3.07552,1.02739,147.385,40,1036,263.034,1916,9.00566,13,1.44354,212.755,1384,3
0.230833,0.00112891,1.92634,0.254811,44.7624,40,215,22.4174,4521,22.8525,101,4.41965,197.834,469,3
0.30167,0.0367291,0.533592,0.231701,53.3333,40,108,24.8372,320,1.20668,6,4.97231,265.19,68,3
0.284715,0.0448608,0.481476,0.169357,53.3333,40,108,24.8372,320,1.13886,6,5.26842,280.983,68,3
0.283901,0.0495,0.516085,0.165386,53.3333,40,108,24.8372,320,1.13561,6,5.28352,281.788,68,3
0.640503,0.0406351,1.97599,0.641109,176.5,40,1117,318.348,1765,5.12403,10,1.95159,344.456,1353,3
0.806589,0.0438502,2.09125,0.664335,65.8571,40,215,51.0334,922,9.67907,14,1.44642,95.2571,350,3
0.257486,0.0357201,0.373175,0.134652,53.3333,40,108,24.8372,320,1.02994,6,5.82557,310.697,68,3
0.257285,0.0417478,0.589507,0.202262,53.3333,40,108,24.8372,320,1.02914,6,5.83012,310.94,68,3
0.269679,0.0338211,0.448462,0.177972,53.3333,40,108,24.8372,320,1.07872,6,5.56216,296.648,68,3
0.196325,0.046247,0.247885,0.0866586,53.3333,40,108,24.8372,320,0.785301,6,7.64038,407.487,68,3
1.43617,0.0166411,3.34897,1.44888,53.1429,40,108,22.9996,372,7.18085,7,0.974815,51.8045,68,3
0.309034,0.047745,0.411963,0.151198,53.3333,40,108,24.8372,320,1.23614,6,4.85384,258.871,68,3
0.188258,0.0303361,0.27415,0.0953695,53.3333,40,108,24.8372,320,0.753032,6,7.96779,424.949,68,3
0.285433,0.0352552,0.554808,0.224821,53.3333,40,108,24.8372,320,1.14173,6,5.25517,280.276,68,3
0.215849,0.0193882,0.376587,0.127792,53.3333,40,108,24.8372,320,0.863397,6,6.9493,370.629,68,3
0.19323,0.00527,0.567529,0.19576,145,40,1117,285.071,1885,2.12553,13,6.11613,886.838,1353,3
0.187061,0.00489402,0.328747,0.136759,53.3333,40,108,24.8372,320,0.748245,6,8.01876,427.667,68,3
0.297133,0.0519221,0.456678,0.149378,53.3333,40,108,24.8372,320,1.18853,6,5.04825,269.24,68,3
0.114634,0.0000519753,0.816974,0.164009,49.9444,40,223,32.5249,2697,5.96097,54,9.05893,452.443,525,3
0.00596676,0.00000405312,0.787957,0.0370048,52.1349,40,1010,64.9698,52187,5.96079,1001,167.931,8755.05,7851,3
0.372539,0.0130792,1.52298,0.404836,137.778,40,1263,277.315,2480,5.96063,18,3.01981,416.063,1748,3
0.00909903,0.00000286102,0.985992,0.0588484,59.7869,40,495,31.339,39280,5.95986,657,110.237,6590.75,2340,3
0.425702,0.0138161,2.11401,0.562407,77.8125,40,223,51.174,1245,5.95982,16,2.68464,208.899,593,3
0.0576461,0.0000560284,2.75416,0.243681,48.8154,40,1500,70.0037,22211,26.1137,455,17.4238,850.55,4003,3
0.0320508,0.0131419,0.0876861,0.032124,53.3333,40,108,24.8372,320,0.128203,6,46.8007,2496.04,68,3
0.169976,0.0120661,0.592053,0.214421,67,40,108,31.9844,536,1.01986,8,7.84424,525.564,204,3
0.110689,0.0076921,0.390958,0.162226,53.3333,40,108,24.8372,320,0.442757,6,13.5514,722.744,68,3
2.75243,0.000100136,10.6773,3.65225,51.5,40,108,21.6737,412,16.5146,8,0.484421,24.9477,68,3
2.97317,0.00180984,7.91423,2.62564,80.3333,40,108,32.8007,964,29.7317,12,0.403609,32.4233,476,3
0.0401428,0.000784874,0.52974,0.032215,45.2885,40,231,14.8137,108013,95.6603,2385,24.932,1129.13,11681,3
0.186548,0.000015974,3.0132,0.26865,53.496,40,624,45.9819,27069,94.0204,506,5.38181,287.906,6029,3
0.329146,0.0085299,3.01191,0.409626,60.3007,40,696,66.6967,17246,93.4773,286,3.05957,184.494,5730,3
11.3703,0.095104,69.2661,22.3421,68.4,40,231,57.6822,684,90.9624,10,0.109936,7.51959,264,3
0.467455,0.0158019,1.52691,0.251185,69.4091,40,408,79.8121,13743,91.6213,198,2.16107,149.998,5659,3
15.2154,0.036433,84.2134,30.8739,78.5,40,231,62.2415,628,91.2923,8,0.0876306,6.879,300,3
0.207121,0.0000948906,0.391696,0.184248,52.6667,40,108,24.9176,316,0.828486,6,7.24213,381.419,68,3
3.78197,0.000130177,14.9683,4.91228,74.8,40,108,33.277,748,30.2558,10,0.330515,24.7225,340,3
0.981118,0.000118017,2.99974,1.13122,52,40,108,23.127,364,4.90559,7,1.42694,74.201,68,3
6.25224,0.00340509,44.2343,14.4144,67.2,40,231,58.134,672,50.0179,10,0.199928,13.4352,264,3
2.13085,0.000110865,6.89192,2.25934,57.7778,40,108,27.071,520,14.9159,9,0.603381,34.862,136,3
3.73311,0.0000879765,14.6879,4.84322,74.8,40,108,33.277,748,29.8649,10,0.334842,25.0462,340,3
0.214144,0.000121832,0.422713,0.205565,52.6667,40,108,24.9176,316,0.856577,6,7.00462,368.91,68,3
0.32612,0.069062,0.43622,0.151373,84.5,40,231,69.8659,507,1.30448,6,4.59954,388.661,259,3
0.267018,0.000082016,0.461111,0.200525,78.1429,40,231,66.5313,547,1.33509,7,5.24309,409.71,259,3
0.274335,0.0962451,0.436044,0.12825,84.5,40,231,69.8659,507,1.09734,6,5.46777,462.026,259,3
0.128304,0.000243902,0.21466,0.0994269,78.1429,40,231,66.5313,547,0.641519,7,10.9116,852.664,259,3
0.218882,0.107909,0.328408,0.0900242,55.2,40,108,26.5812,276,0.656646,5,7.61445,420.318,68,3
0.147143,0.011034,0.220021,0.0963239,55.2,40,108,26.5812,276,0.441428,5,11.3269,625.244,68,3
0.245172,0.000128031,0.630159,0.256245,52.6667,40,108,24.9176,316,0.980687,6,6.11816,322.223,68,3
5.52637,0.000856876,21.9712,7.84767,85.3333,40,281,81.212,1024,55.2637,12,0.217141,18.5293,516,3
0.490588,0.000117064,1.03235,0.464673,52.6667,40,108,24.9176,316,1.96235,6,3.05755,161.031,68,3
0.601967,0.00012207,1.33678,0.510396,52,40,108,23.127,364,3.00984,7,2.32571,120.937,68,3
0.0742284,0.00000500679,3.41568,0.230573,45.722,40,267,16.5268,33057,53.5187,723,13.5093,617.672,3841,3
3.31718,0.00159311,18.1493,4.94677,116.611,40,383,107.936,2099,53.0749,18,0.339144,39.5479,1335,3
0.179198,0.000158072,0.390863,0.151103,52.6667,40,108,24.9176,316,0.716791,6,8.37064,440.854,68,3
0.258146,0.000113964,0.489405,0.224689,52.6667,40,108,24.9176,316,1.03258,6,5.81067,306.029,68,3
6.45709,0.052922,25.4952,8.45554,92.4,40,281,87.2585,924,51.6567,10,0.193586,17.8873,516,3
5.11107,0.0441079,25.4141,8.31587,101.917,40,288,82.608,1223,51.1107,12,0.234784,23.9285,727,3
7.27097,0.0237579,25.2152,10.1017,98.2222,40,281,90.1169,884,50.8968,9,0.176829,17.3685,516,3
0.425415,0.00011301,0.938499,0.411683,52.6667,40,108,24.9176,316,1.70166,6,3.52597,185.701,68,3
0.1383,0.000215054,0.223947,0.0932526,52.6667,40,108,24.9176,316,0.5532,6,10.846,571.222,68,3
6.86538,0.0560181,27.4022,10.07,99,40,288,91.7073,891,48.0577,9,0.187275,18.5402,523,3
5.91184,0.048197,24.9861,8.02303,93.1,40,288,88.7834,931,47.2947,10,0.21144,19.6851,523,3
6.61567,0.0192552,25.2082,9.11959,101.778,40,313,97.5805,916,46.3097,9,0.194344,19.7799,548,3
0.142657,0.00012207,0.248024,0.107738,52.6667,40,108,24.9176,316,0.570628,6,10.5147,553.776,68,3
0.0307494,0.0000209808,1.76823,0.0938665,45.8286,40,295,21.304,67643,45.3246,1476,32.5651,1492.41,8595,3
0.15167,0.000137091,0.283613,0.131382,52.6667,40,108,24.9176,316,0.606681,6,9.88987,520.867,68,3
0.138903,0.00012207,0.229379,0.0951313,52.6667,40,108,24.9176,316,0.555614,6,10.7989,568.74,68,3
1.14396,0.021445,10.5006,1.73192,60.3,40,348,58.379,2412,43.4706,40,0.920162,55.4858,804,3
0.210687,0.000121832,0.407516,0.184012,52.6667,40,108,24.9176,316,0.842749,6,7.11956,374.963,68,3
1.61737,0.054873,10.7105,2.50033,68.7143,40,357,69.5998,1924,42.0516,28,0.665849,45.7533,796,3
0.200689,0.000101089,0.38371,0.174604,52.6667,40,108,24.9176,316,0.802755,6,7.47426,393.644,68,3
0.348002,0.000105143,0.67388,0.304551,52.6667,40,108,24.9176,316,1.39201,6,4.31032,227.01,68,3
0.159974,0.0000939369,0.313959,0.152389,52.6667,40,108,24.9176,316,0.639897,6,9.37651,493.83,68,3
4.80557,0.00182104,17.0135,5.65544,103.2,40,389,112.861,1032,38.4445,10,0.260115,26.8439,624,3
4.76494,0.08236,22.1457,6.97483,103.2,40,389,112.861,1032,38.1196,10,0.262333,27.0727,624,3
4.18707,0.099175,13.6879,5.00404,117.273,40,405,118.269,1290,37.6836,11,0.291904,34.2324,842,3
0.699252,0.000113964,2.25387,0.92087,52.6667,40,108,24.9176,316,2.79701,6,2.14515,112.978,68,3
