Testing Flow,Actual Protocol,Classification Result,Probability,True Positive
0,http,http,0.5301792464333618,True
1,http,http,0.5301792464333618,True
2,http,http,0.5301792464333618,True
3,http,http,0.5301792464333618,True
4,http,http,0.5301792464333618,True
5,http,http,0.5301792464333618,True
6,http,http,0.5301792464333618,True
7,http,http,0.5301792464333618,True
8,http,http,0.5301792464333618,True
9,http,bittorrent,0.7503407542026351,False
10,http,bittorrent,0.7503407542026351,False
11,http,bittorrent,0.7503407542026351,False
12,http,bittorrent,0.7503407542026351,False
13,http,bittorrent,0.7503407542026351,False
14,http,bittorrent,0.7503407542026351,False
15,http,http,0.5405940594059406,True
16,http,bittorrent,0.7503407542026351,False
17,http,http,0.5405940594059406,True
18,http,bittorrent,0.7503407542026351,False
19,http,http,0.5405940594059406,True
20,http,bittorrent,0.7503407542026351,False
21,http,http,0.5405940594059406,True
22,http,bittorrent,0.7503407542026351,False
23,http,http,0.5405940594059406,True
24,http,bittorrent,0.7503407542026351,False
25,http,http,0.5405940594059406,True
26,http,bittorrent,0.7503407542026351,False
27,http,http,0.5405940594059406,True
28,http,bittorrent,0.7503407542026351,False
29,http,http,0.5405940594059406,True
30,http,bittorrent,0.7503407542026351,False
31,http,http,0.5405940594059406,True
32,http,bittorrent,0.7503407542026351,False
33,http,http,0.5405940594059406,True
34,http,bittorrent,0.7503407542026351,False
35,http,http,0.5405940594059406,True
36,http,bittorrent,0.7503407542026351,False
37,http,http,0.5405940594059406,True
38,http,bittorrent,0.7503407542026351,False
39,http,http,0.5405940594059406,True
40,http,bittorrent,0.7503407542026351,False
41,http,http,0.5405940594059406,True
42,http,bittorrent,0.7503407542026351,False
43,http,http,0.5405940594059406,True
44,http,bittorrent,0.7503407542026351,False
45,http,http,0.5405940594059406,True
46,http,bittorrent,0.7503407542026351,False
47,http,http,0.5405940594059406,True
48,http,bittorrent,0.7503407542026351,False
49,http,http,0.5405940594059406,True
50,http,bittorrent,0.7503407542026351,False
51,http,http,0.5405940594059406,True
52,http,bittorrent,0.7503407542026351,False
53,http,http,0.5405940594059406,True
54,http,bittorrent,0.7503407542026351,False
55,http,http,0.5405940594059406,True
56,http,bittorrent,0.7503407542026351,False
57,http,http,0.5405940594059406,True
58,http,bittorrent,0.7503407542026351,False
59,http,http,0.5405940594059406,True
60,http,bittorrent,0.7503407542026351,False
61,http,http,0.5405940594059406,True
62,http,bittorrent,0.7503407542026351,False
63,http,http,0.5405940594059406,True
64,http,bittorrent,0.7503407542026351,False
65,http,http,0.5405940594059406,True
66,http,bittorrent,0.7503407542026351,False
67,http,http,0.5405940594059406,True
68,http,bittorrent,0.7503407542026351,False
69,http,http,0.5405940594059406,True
70,http,bittorrent,0.7503407542026351,False
71,http,http,0.5405940594059406,True
72,http,bittorrent,0.7503407542026351,False
73,http,http,0.5405940594059406,True
74,http,bittorrent,0.7503407542026351,False
75,http,http,0.5405940594059406,True
76,http,bittorrent,0.7503407542026351,False
77,http,http,0.5405940594059406,True
78,http,bittorrent,0.7503407542026351,False
79,http,http,0.5405940594059406,True
80,http,bittorrent,0.7503407542026351,False
81,http,bittorrent,0.9,False
82,http,bittorrent,0.7503407542026351,False
83,http,http,0.5405940594059406,True
84,http,bittorrent,0.7503407542026351,False
85,http,http,0.5405940594059406,True
86,http,bittorrent,0.7503407542026351,False
87,http,http,0.5405940594059406,True
88,http,bittorrent,0.7503407542026351,False
89,http,http,0.5405940594059406,True
90,http,bittorrent,0.7503407542026351,False
91,http,http,0.5405940594059406,True
92,http,bittorrent,0.7503407542026351,False
93,http,http,0.5405940594059406,True
94,http,bittorrent,0.7503407542026351,False
95,http,http,0.5405940594059406,True
96,http,bittorrent,0.7503407542026351,False
97,http,http,0.5405940594059406,True
98,http,bittorrent,0.7503407542026351,False
99,http,http,0.5405940594059406,True
100,http,bittorrent,0.7503407542026351,False
101,http,http,0.5405940594059406,True
102,http,bittorrent,0.7503407542026351,False
103,http,http,0.5405940594059406,True
104,http,bittorrent,0.7503407542026351,False
105,http,http,0.5405940594059406,True
106,http,bittorrent,0.7503407542026351,False
107,http,http,0.5405940594059406,True
108,http,bittorrent,0.7503407542026351,False
109,http,http,0.5405940594059406,True
110,http,bittorrent,0.7503407542026351,False
111,http,http,0.5405940594059406,True
112,http,bittorrent,0.7503407542026351,False
113,http,http,0.5405940594059406,True
114,http,bittorrent,0.7503407542026351,False
115,http,http,0.5405940594059406,True
116,http,bittorrent,0.7503407542026351,False
