Testing Flow,Actual Protocol,Classification Result,Probability,True Positive
292,http,http,0.6960950764006791,True
293,http,http,0.6960950764006791,True
294,http,http,0.907035175879397,True
295,http,http,0.6960950764006791,True
296,http,http,0.6960950764006791,True
297,http,http,0.907035175879397,True
298,http,http,0.907035175879397,True
299,http,http,0.6960950764006791,True
300,http,http,0.907035175879397,True
301,http,http,0.6960950764006791,True
302,http,http,0.6960950764006791,True
303,http,http,0.6960950764006791,True
304,http,http,0.6960950764006791,True
305,http,http,0.6960950764006791,True
306,http,http,0.6960950764006791,True
307,http,http,0.6960950764006791,True
308,http,http,0.6960950764006791,True
309,http,http,0.6960950764006791,True
310,http,http,0.6960950764006791,True
311,http,http,0.6960950764006791,True
312,http,http,0.6960950764006791,True
313,http,http,0.907035175879397,True
314,http,http,0.6960950764006791,True
315,http,http,0.6960950764006791,True
316,http,http,0.6960950764006791,True
317,http,http,0.6960950764006791,True
318,http,http,0.907035175879397,True
319,http,http,0.6960950764006791,True
320,http,http,0.6960950764006791,True
321,http,http,0.6960950764006791,True
322,http,http,0.6960950764006791,True
323,http,http,0.6960950764006791,True
324,http,http,0.907035175879397,True
325,http,http,0.6960950764006791,True
326,http,http,0.6960950764006791,True
327,http,http,0.6960950764006791,True
328,http,http,0.6960950764006791,True
329,http,http,0.6960950764006791,True
330,http,http,0.6960950764006791,True
331,http,http,0.6960950764006791,True
332,http,http,0.6960950764006791,True
333,http,http,0.6960950764006791,True
334,http,http,0.6960950764006791,True
335,http,http,0.6960950764006791,True
336,http,http,0.6960950764006791,True
337,http,http,0.6960950764006791,True
338,http,http,0.6960950764006791,True
339,http,http,0.907035175879397,True
340,http,http,0.6960950764006791,True
341,http,http,0.6960950764006791,True
342,http,http,0.6960950764006791,True
343,http,http,0.6960950764006791,True
344,http,http,0.6960950764006791,True
345,http,http,0.6960950764006791,True
346,http,http,0.6960950764006791,True
347,http,http,0.6960950764006791,True
348,http,http,0.6960950764006791,True
349,http,http,0.6960950764006791,True
350,http,http,0.6960950764006791,True
351,http,http,0.6960950764006791,True
352,http,http,0.7081174438687392,True
353,http,http,0.6960950764006791,True
354,http,http,0.7081174438687392,True
355,http,http,0.7081174438687392,True
356,http,http,0.7081174438687392,True
357,http,http,0.6960950764006791,True
358,http,http,0.6960950764006791,True
359,http,http,0.9621212121212122,True
360,http,http,0.9621212121212122,True
361,http,http,0.9621212121212122,True
362,http,http,0.9621212121212122,True
363,http,http,0.9621212121212122,True
364,http,http,0.9746543778801844,True
365,http,http,0.9746543778801844,True
366,http,bittorrent,0.9693206720233747,False
367,http,bittorrent,0.9693206720233747,False
368,http,http,0.907035175879397,True
369,http,bittorrent,0.9854280510018215,False
370,http,bittorrent,0.9854280510018215,False
371,http,bittorrent,0.9854280510018215,False
372,http,bittorrent,0.9854280510018215,False
373,http,bittorrent,0.9693206720233747,False
374,http,http,0.9786223277909739,True
375,http,http,0.9739413680781759,True
376,http,http,0.907035175879397,True
377,http,http,0.7081174438687392,True
378,http,http,0.907035175879397,True
379,http,http,0.9786223277909739,True
380,http,http,0.9786096256684492,True
381,http,http,0.9546191247974068,True
382,http,http,0.9546191247974068,True
383,http,http,0.9786223277909739,True
384,http,http,0.9546191247974068,True
385,http,http,0.9786223277909739,True
386,http,http,0.9786223277909739,True
387,http,http,0.9739413680781759,True
388,http,http,0.9739413680781759,True
389,http,http,0.9786223277909739,True
390,http,bittorrent,0.9854280510018215,False
391,http,bittorrent,0.9891095451633568,False
392,http,http,0.9786223277909739,True
393,http,http,0.9786223277909739,True
394,http,http,0.9546191247974068,True
395,http,http,0.9739413680781759,True
396,http,http,0.9786096256684492,True
397,http,http,0.9767025089605734,True
398,http,http,0.9767025089605734,True
399,http,http,0.9767025089605734,True
400,http,http,0.9767025089605734,True
401,http,http,0.907035175879397,True
402,http,http,0.6960950764006791,True
403,http,http,0.9546191247974068,True
404,http,http,0.9541284403669725,True
405,http,http,0.9621212121212122,True
406,http,http,0.6960950764006791,True
407,http,http,0.9786223277909739,True
408,http,http,0.9767025089605734,True
409,http,http,0.9786223277909739,True
410,http,http,0.9786223277909739,True
411,http,bittorrent,0.9854280510018215,False
412,http,http,0.907035175879397,True
413,http,bittorrent,0.9854280510018215,False
414,http,bittorrent,0.9891095451633568,False
415,http,http,0.907035175879397,True
416,http,http,0.96875,True
417,http,http,0.9621212121212122,True
418,http,http,0.9621212121212122,True
419,http,http,0.9621212121212122,True
420,http,http,0.9621212121212122,True
421,http,http,0.9621212121212122,True
422,http,http,0.9786223277909739,True
423,http,http,0.9786223277909739,True
424,http,http,0.9767025089605734,True
425,http,http,0.9786223277909739,True
426,http,bittorrent,0.9854280510018215,False
427,http,bittorrent,0.9854280510018215,False
428,http,http,0.9009009009009009,True
429,http,http,0.9786096256684492,True
430,http,http,0.9786223277909739,True
431,http,http,0.9786223277909739,True
432,http,http,0.9786223277909739,True
433,http,bittorrent,0.9854280510018215,False
434,http,bittorrent,0.9854280510018215,False
435,http,http,0.9546191247974068,True
436,http,http,0.9546191247974068,True
437,http,http,0.9546191247974068,True
438,http,http,0.9546191247974068,True
439,http,http,0.907035175879397,True
440,http,http,0.9786096256684492,True
441,http,http,0.9767025089605734,True
442,http,http,0.9767025089605734,True
443,http,http,0.9621212121212122,True
444,http,http,0.9621212121212122,True
445,http,http,0.9621212121212122,True
446,http,http,0.9621212121212122,True
447,http,bittorrent,0.9854280510018215,False
448,http,bittorrent,0.9854280510018215,False
449,http,bittorrent,0.9854280510018215,False
450,http,bittorrent,0.9693206720233747,False
451,http,bittorrent,0.9854280510018215,False
452,http,bittorrent,0.9854280510018215,False
453,http,bittorrent,0.9854280510018215,False
454,http,http,0.9786096256684492,True
455,http,http,0.9786223277909739,True
456,http,bittorrent,0.9693206720233747,False
457,http,http,0.9767025089605734,True
458,http,http,0.9786223277909739,True
459,http,http,0.900804289544236,True
460,http,http,0.96875,True
461,http,http,0.8962025316455696,True
462,http,http,0.96875,True
463,http,http,0.96875,True
464,http,http,0.96875,True
465,http,http,0.96875,True
466,http,http,0.7081174438687392,True
467,http,http,0.7081174438687392,True
468,http,http,0.9746543778801844,True
469,http,http,0.7081174438687392,True
470,http,http,0.7081174438687392,True
471,http,http,0.6960950764006791,True
472,http,http,0.7081174438687392,True
473,http,http,0.9621212121212122,True
474,http,http,0.7081174438687392,True
475,http,http,0.7081174438687392,True
476,http,http,0.900804289544236,True
477,http,http,0.7081174438687392,True
478,http,http,0.9786223277909739,True
479,http,http,0.9621212121212122,True
480,http,http,0.6960950764006791,True
481,http,http,0.907035175879397,True
482,http,http,0.907035175879397,True
483,http,http,0.907035175879397,True
484,http,http,0.907035175879397,True
485,http,bittorrent,0.954,False
486,http,bittorrent,0.954,False
487,http,http,0.907035175879397,True
488,http,http,0.907035175879397,True
489,http,http,0.907035175879397,True
490,http,http,0.6960950764006791,True
491,http,http,0.907035175879397,True
492,http,http,0.907035175879397,True
493,http,http,0.907035175879397,True
494,http,http,0.907035175879397,True
495,http,http,0.6960950764006791,True
496,http,http,0.907035175879397,True
497,http,http,0.907035175879397,True
498,http,http,0.7081174438687392,True
499,http,http,0.907035175879397,True
500,http,http,0.907035175879397,True
501,http,http,0.907035175879397,True
502,http,http,0.907035175879397,True
503,http,http,0.907035175879397,True
504,http,bittorrent,0.954,False
505,http,bittorrent,0.954,False
506,http,http,0.6960950764006791,True
507,http,http,0.7081174438687392,True
508,http,bittorrent,0.954,False
509,http,http,0.6960950764006791,True
510,http,http,0.907035175879397,True
511,http,http,0.907035175879397,True
512,http,http,0.907035175879397,True
513,http,http,0.907035175879397,True
514,http,http,0.907035175879397,True
515,http,bittorrent,0.954,False
516,http,http,0.96875,True
517,http,http,0.96875,True
518,http,http,0.96875,True
519,http,http,0.96875,True
520,http,http,0.9786223277909739,True
521,http,http,0.9786223277909739,True
522,http,http,0.9786223277909739,True
523,http,bittorrent,0.9703622392974753,False
524,http,http,0.9009009009009009,True
525,http,http,0.6960950764006791,True
526,http,bittorrent,0.954,False
527,http,bittorrent,0.954,False
528,http,http,0.7081174438687392,True
529,http,http,0.7081174438687392,True
530,http,http,0.7081174438687392,True
531,http,http,0.7081174438687392,True
532,http,http,0.7081174438687392,True
533,http,http,0.7081174438687392,True
534,http,http,0.9786223277909739,True
535,http,http,0.9786223277909739,True
536,http,http,0.96875,True
537,http,http,0.7081174438687392,True
538,http,http,0.7081174438687392,True
539,http,http,0.7081174438687392,True
540,http,http,0.7081174438687392,True
541,http,http,0.7081174438687392,True
542,http,http,0.7081174438687392,True
543,http,http,0.7081174438687392,True
544,http,http,0.7081174438687392,True
545,http,http,0.7081174438687392,True
546,http,http,0.7081174438687392,True
547,http,http,0.7081174438687392,True
548,http,http,0.7081174438687392,True
549,http,http,0.7081174438687392,True
550,http,http,0.7081174438687392,True
551,http,http,0.7081174438687392,True
552,http,http,0.7081174438687392,True
553,http,http,0.7081174438687392,True
554,http,http,0.7081174438687392,True
555,http,http,0.7081174438687392,True
556,http,http,0.7081174438687392,True
557,http,http,0.7081174438687392,True
558,http,http,0.7081174438687392,True
559,http,http,0.7081174438687392,True
560,http,http,0.7081174438687392,True
561,http,http,0.9621212121212122,True
562,http,http,0.7081174438687392,True
563,http,http,0.7081174438687392,True
564,http,http,0.7081174438687392,True
565,http,http,0.7081174438687392,True
566,http,http,0.7081174438687392,True
567,http,http,0.7081174438687392,True
568,http,http,0.7081174438687392,True
569,http,http,0.7081174438687392,True
570,http,http,0.7081174438687392,True
571,http,http,0.7081174438687392,True
572,http,http,0.7081174438687392,True
573,http,http,0.7081174438687392,True
574,http,http,0.7081174438687392,True
575,http,http,0.7081174438687392,True
576,http,http,0.7081174438687392,True
577,http,http,0.7081174438687392,True
578,http,http,0.7081174438687392,True
579,http,http,0.7081174438687392,True
580,http,http,0.7081174438687392,True
581,http,http,0.7081174438687392,True
582,http,http,0.7081174438687392,True
583,http,http,0.7081174438687392,True
584,http,http,0.7081174438687392,True
585,http,http,0.7081174438687392,True
586,http,http,0.7081174438687392,True
587,http,http,0.7081174438687392,True
588,http,http,0.7081174438687392,True
589,http,http,0.7081174438687392,True
590,http,http,0.7081174438687392,True
591,http,http,0.7081174438687392,True
592,http,http,0.7081174438687392,True
593,http,http,0.7081174438687392,True
594,http,http,0.7081174438687392,True
595,http,http,0.7081174438687392,True
596,http,http,0.7081174438687392,True
597,http,http,0.7081174438687392,True
598,http,http,0.7081174438687392,True
599,http,http,0.900804289544236,True
600,http,http,0.9767025089605734,True
601,http,http,0.7081174438687392,True
602,http,http,0.7081174438687392,True
603,http,http,0.7081174438687392,True
604,http,http,0.7081174438687392,True
605,http,http,0.7081174438687392,True
606,http,http,0.7081174438687392,True
607,http,http,0.7081174438687392,True
608,http,http,0.7081174438687392,True
609,http,http,0.7081174438687392,True
610,http,http,0.7081174438687392,True
611,http,http,0.7081174438687392,True
612,http,http,0.7081174438687392,True
613,http,http,0.7081174438687392,True
614,http,http,0.7081174438687392,True
615,http,http,0.7081174438687392,True
616,http,http,0.7081174438687392,True
617,http,http,0.7081174438687392,True
618,http,http,0.7081174438687392,True
619,http,http,0.7081174438687392,True
620,http,http,0.9541284403669725,True
621,http,http,0.9541284403669725,True
622,http,http,0.8962025316455696,True
623,http,http,0.907035175879397,True
624,http,http,0.8962025316455696,True
625,http,http,0.9541284403669725,True
626,http,http,0.9621212121212122,True
627,http,http,1.0,True
628,http,http,1.0,True
629,http,http,0.9541284403669725,True
630,http,http,0.9541284403669725,True
631,http,http,0.9786223277909739,True
632,http,http,0.9541284403669725,True
633,http,http,0.9739413680781759,True
634,http,http,0.9767025089605734,True
635,http,http,0.96875,True
636,http,http,0.9546191247974068,True
637,http,http,0.9739413680781759,True
638,http,http,0.9546191247974068,True
639,http,http,0.9546191247974068,True
640,http,http,0.6960950764006791,True
641,http,http,0.9767025089605734,True
642,http,http,0.9767025089605734,True
643,http,http,0.9786223277909739,True
644,http,http,0.9786223277909739,True
645,http,http,0.907035175879397,True
646,http,http,0.9786223277909739,True
647,http,http,0.9786096256684492,True
648,http,http,0.8962025316455696,True
649,http,http,0.6960950764006791,True
650,http,http,0.6960950764006791,True
651,http,http,0.900804289544236,True
652,http,http,0.9621212121212122,True
653,http,http,0.9786223277909739,True
654,http,http,0.9767025089605734,True
655,http,http,0.900804289544236,True
656,http,http,0.6960950764006791,True
657,http,http,0.900804289544236,True
658,http,http,0.900804289544236,True
659,http,http,0.900804289544236,True
660,http,http,0.6960950764006791,True
661,http,http,0.6960950764006791,True
662,http,http,0.6960950764006791,True
663,http,http,0.900804289544236,True
664,http,bittorrent,0.9703622392974753,False
665,http,bittorrent,0.954,False
666,http,bittorrent,0.954,False
667,http,bittorrent,0.9693206720233747,False
668,http,http,0.7081174438687392,True
669,http,http,0.7081174438687392,True
670,http,bittorrent,0.9891095451633568,False
671,http,bittorrent,0.9854280510018215,False
672,http,bittorrent,0.9854280510018215,False
673,http,bittorrent,0.9854280510018215,False
674,http,bittorrent,0.954,False
675,http,bittorrent,0.9854280510018215,False
676,http,bittorrent,0.9854280510018215,False
677,http,bittorrent,0.9891095451633568,False
678,http,bittorrent,0.9891095451633568,False
679,http,bittorrent,0.9854280510018215,False
680,http,bittorrent,0.9854280510018215,False
681,http,bittorrent,0.9854280510018215,False
682,http,bittorrent,0.9854280510018215,False
683,http,bittorrent,0.9854280510018215,False
684,http,bittorrent,0.9854280510018215,False
685,http,bittorrent,0.9693206720233747,False
686,http,bittorrent,0.9693206720233747,False
687,http,bittorrent,0.9693206720233747,False
688,http,bittorrent,0.9891095451633568,False
689,http,bittorrent,0.9693206720233747,False
690,http,bittorrent,0.9693206720233747,False
691,http,bittorrent,0.9693206720233747,False
692,http,bittorrent,0.9854280510018215,False
693,http,bittorrent,0.9854280510018215,False
694,http,bittorrent,0.9891095451633568,False
695,http,http,0.7081174438687392,True
696,http,bittorrent,0.9693206720233747,False
697,http,bittorrent,0.9693206720233747,False
698,http,bittorrent,0.9891095451633568,False
699,http,bittorrent,0.9854280510018215,False
700,http,bittorrent,0.9854280510018215,False
701,http,bittorrent,0.9693206720233747,False
702,http,bittorrent,0.9693206720233747,False
703,http,bittorrent,0.9854280510018215,False
704,http,bittorrent,0.954,False
705,http,bittorrent,0.9854280510018215,False
706,http,bittorrent,0.9854280510018215,False
707,http,http,0.900804289544236,True
708,http,bittorrent,0.9693206720233747,False
709,http,bittorrent,0.9854280510018215,False
710,http,bittorrent,0.9854280510018215,False
711,http,bittorrent,0.9703622392974753,False
712,http,bittorrent,0.9854280510018215,False
713,http,bittorrent,0.9891095451633568,False
714,http,bittorrent,0.9854280510018215,False
715,http,bittorrent,0.9854280510018215,False
716,http,bittorrent,0.9854280510018215,False
717,http,bittorrent,0.9854280510018215,False
718,http,bittorrent,0.9891095451633568,False
719,http,bittorrent,0.9854280510018215,False
720,http,bittorrent,0.954,False
721,http,bittorrent,0.9854280510018215,False
722,http,bittorrent,0.9854280510018215,False
723,http,bittorrent,0.9854280510018215,False
724,http,bittorrent,0.9854280510018215,False
725,http,bittorrent,0.9854280510018215,False
726,http,bittorrent,0.9854280510018215,False
727,http,bittorrent,0.9891095451633568,False
728,http,bittorrent,0.9891095451633568,False
729,http,bittorrent,0.9854280510018215,False
730,http,bittorrent,0.9854280510018215,False
731,http,bittorrent,0.9854280510018215,False
732,http,bittorrent,0.9854280510018215,False
733,http,bittorrent,0.9854280510018215,False
734,http,bittorrent,0.9854280510018215,False
735,http,bittorrent,0.9891095451633568,False
736,http,bittorrent,0.9891095451633568,False
737,http,bittorrent,0.9854280510018215,False
738,http,bittorrent,0.9854280510018215,False
739,http,bittorrent,0.9854280510018215,False
740,http,bittorrent,0.9854280510018215,False
741,http,bittorrent,0.954,False
742,http,bittorrent,0.9891095451633568,False
743,http,bittorrent,0.9854280510018215,False
744,http,bittorrent,0.9854280510018215,False
745,http,bittorrent,0.9891095451633568,False
746,http,bittorrent,0.9854280510018215,False
747,http,bittorrent,0.954,False
748,http,bittorrent,0.9891095451633568,False
749,http,bittorrent,0.9854280510018215,False
750,http,bittorrent,0.9854280510018215,False
751,http,bittorrent,0.9891095451633568,False
752,http,bittorrent,0.9854280510018215,False
753,http,bittorrent,0.9854280510018215,False
754,http,bittorrent,0.9891095451633568,False
755,http,bittorrent,0.9854280510018215,False
756,http,bittorrent,0.9854280510018215,False
757,http,bittorrent,0.9854280510018215,False
758,http,bittorrent,0.9854280510018215,False
759,http,bittorrent,0.9854280510018215,False
760,http,bittorrent,0.954,False
761,http,bittorrent,0.9854280510018215,False
762,http,bittorrent,0.9854280510018215,False
763,http,bittorrent,0.9891095451633568,False
764,http,bittorrent,0.9854280510018215,False
765,http,bittorrent,0.9854280510018215,False
766,http,bittorrent,0.9891095451633568,False
767,http,bittorrent,0.9854280510018215,False
768,http,bittorrent,0.9854280510018215,False
769,http,bittorrent,0.9854280510018215,False
770,http,bittorrent,0.9854280510018215,False
771,http,bittorrent,0.9854280510018215,False
772,http,bittorrent,0.9891095451633568,False
773,http,bittorrent,0.9891095451633568,False
774,http,bittorrent,0.9854280510018215,False
775,http,bittorrent,0.9854280510018215,False
776,http,bittorrent,0.9854280510018215,False
777,http,bittorrent,0.9854280510018215,False
778,http,bittorrent,0.9854280510018215,False
779,http,bittorrent,0.954,False
780,http,bittorrent,0.9854280510018215,False
781,http,bittorrent,0.9854280510018215,False
782,http,bittorrent,0.9854280510018215,False
783,http,bittorrent,0.9854280510018215,False
784,http,bittorrent,0.9854280510018215,False
785,http,bittorrent,0.9854280510018215,False
786,http,bittorrent,0.9854280510018215,False
787,http,bittorrent,0.9854280510018215,False
788,http,bittorrent,0.954,False
789,http,bittorrent,0.9854280510018215,False
790,http,bittorrent,0.9891095451633568,False
791,http,bittorrent,0.9891095451633568,False
792,http,bittorrent,0.954,False
